Name of Structure,Inflow_Discharge,Outflow_Discharge,River,Date
Taunsa,220305.00,203705.00,Indus,05/08/2025 6:00
Tarbela Dam,204000.00,255000.00,Indus,05/08/2025 6:00
Sulemanki,24242.00,16886.00,Sutlej,05/08/2025 6:00
Sukkur,285590.00,224560.00,Indus,05/08/2025 6:00
Sidhnai,26834.00,11834.00,Ravi,05/08/2025 6:00
Shahdara,14945.00,14945.00,Ravi,05/08/2025 6:00
Rasul,4200.00,0.00,Jehlum,05/08/2025 6:00
Q.Abad,51237.00,36237.00,Chenab,05/08/2025 6:00
Panjnad,37219.00,22794.00,Chenab,05/08/2025 6:00
Marala,79083.00,48983.00,Chenab,05/08/2025 6:00
Mangla Dam,27000.00,8000.00,Jehlum,05/08/2025 6:00
Kotri,209593.00,167128.00,Indus,05/08/2025 6:00
Khanki,58157.00,51600.00,Chenab,05/08/2025 6:00
Kalabagh,215501.00,207501.00,Indus,05/08/2025 6:00
KABUL,29100.00,29100.00,Kabul,05/08/2025 6:00
Jassar,4660.00,4660.00,Ravi,05/08/2025 6:00
Islam,9332.00,7452.00,Sutlej,05/08/2025 6:00
Harike,47418.00,24372.00,Sutlej,05/08/2025 6:00
Guddu,321169.00,284705.00,Indus,05/08/2025 6:00
Ganda Singh Wala,28657.00,28657.00,Sutlej,05/08/2025 6:00
Chashma,207872.00,182817.00,Indus,05/08/2025 6:00
Balloki,44010.00,19310.00,Ravi,05/08/2025 6:00
Pong Dam,59337.00,18386.00,Byas,05/08/2025 6:00
Trimmu,90297.00,79347.00,Chenab,05/08/2025 12:00
Taunsa,224501.00,207401.00,Indus,05/08/2025 12:00
Tarbela Dam,204000.00,143000.00,Indus,05/08/2025 12:00
Sulemanki,25394.00,16886.00,Sutlej,05/08/2025 12:00
Sukkur,285590.00,224560.00,Indus,05/08/2025 12:00
Sidhnai,26834.00,11834.00,Ravi,05/08/2025 12:00
Shahdara,14945.00,14945.00,Ravi,05/08/2025 12:00
Rasul,4485.00,0.00,Jehlum,05/08/2025 12:00
Q.Abad,51237.00,36237.00,Chenab,05/08/2025 12:00
Panjnad,38491.00,24066.00,Chenab,05/08/2025 12:00
Marala,73730.00,43630.00,Chenab,05/08/2025 12:00
Mangla Dam,25000.00,8000.00,Jehlum,05/08/2025 12:00
Kotri,209593.00,167128.00,Indus,05/08/2025 12:00
Khanki,57821.00,51264.00,Chenab,05/08/2025 12:00
Kalabagh,214943.00,206943.00,Indus,05/08/2025 12:00
KABUL,28500.00,28500.00,Kabul,05/08/2025 12:00
Jassar,5676.00,5676.00,Ravi,05/08/2025 12:00
Islam,11117.00,9237.00,Sutlej,05/08/2025 12:00
Guddu,320258.00,284705.00,Indus,05/08/2025 12:00
Ganda Singh Wala,32629.00,32629.00,Sutlej,05/08/2025 12:00
Chashma,228465.00,205072.00,Indus,05/08/2025 12:00
Balloki,39880.00,15180.00,Ravi,05/08/2025 12:00
Trimmu,84567.00,73517.00,Chenab,05/08/2025 18:00
Taunsa,227115.00,209815.00,Indus,05/08/2025 18:00
Tarbela Dam,204000.00,144000.00,Indus,05/08/2025 18:00
Sulemanki,25394.00,16886.00,Sutlej,05/08/2025 18:00
Sukkur,285590.00,224560.00,Indus,05/08/2025 18:00
Sidhnai,26384.00,11834.00,Ravi,05/08/2025 18:00
Shahdara,14537.00,14537.00,Ravi,05/08/2025 18:00
Rasul,4485.00,0.00,Jehlum,05/08/2025 18:00
Q.Abad,51237.00,36237.00,Chenab,05/08/2025 18:00
Panjnad,42159.00,27734.00,Chenab,05/08/2025 18:00
Marala,79083.00,48983.00,Chenab,05/08/2025 18:00
Mangla Dam,20000.00,8000.00,Jehlum,05/08/2025 18:00
Kotri,209593.00,167128.00,Indus,05/08/2025 18:00
Khanki,51532.00,44940.00,Chenab,05/08/2025 18:00
Kalabagh,202583.00,194583.00,Indus,05/08/2025 18:00
KABUL,29800.00,29800.00,Kabul,05/08/2025 18:00
Jassar,5676.00,5676.00,Ravi,05/08/2025 18:00
Islam,12537.00,10657.00,Sutlej,05/08/2025 18:00
Guddu,316471.00,280918.00,Indus,05/08/2025 18:00
Ganda Singh Wala,26750.00,26750.00,Sutlej,05/08/2025 18:00
Chashma,215129.00,191736.00,Indus,05/08/2025 18:00
Balloki,39880.00,15180.00,Ravi,05/08/2025 18:00
Trimmu,74897.00,63747.00,Chenab,06/08/2025 0:00
Taunsa,222350.00,205050.00,Indus,06/08/2025 0:00
Tarbela Dam,204000.00,142600.00,Indus,06/08/2025 0:00
Sulemanki,25394.00,16886.00,Sutlej,06/08/2025 0:00
Sukkur,285590.00,224560.00,Indus,06/08/2025 0:00
Sidhnai,26384.00,11834.00,Ravi,06/08/2025 0:00
Shahdara,13721.00,13721.00,Ravi,06/08/2025 0:00
Rasul,4485.00,0.00,Jehlum,06/08/2025 0:00
Q.Abad,51237.00,36237.00,Chenab,06/08/2025 0:00
Panjnad,42074.00,27734.00,Chenab,06/08/2025 0:00
Marala,79083.00,48983.00,Chenab,06/08/2025 0:00
Mangla Dam,20000.00,8000.00,Jehlum,06/08/2025 0:00
Kotri,209593.00,167128.00,Indus,06/08/2025 0:00
Khanki,50150.00,43453.00,Chenab,06/08/2025 0:00
Kalabagh,227421.00,219421.00,Indus,06/08/2025 0:00
KABUL,30300.00,30300.00,Kabul,06/08/2025 0:00
Jassar,6353.00,6353.00,Ravi,06/08/2025 0:00
Islam,16101.00,14221.00,Sutlej,06/08/2025 0:00
Guddu,316471.00,280918.00,Indus,06/08/2025 0:00
Ganda Singh Wala,21349.00,21349.00,Sutlej,06/08/2025 0:00
Chashma,213276.00,189783.00,Indus,06/08/2025 0:00
Balloki,39880.00,15180.00,Ravi,06/08/2025 0:00
Trimmu,68882.00,57732.00,Chenab,06/08/2025 6:00
Taunsa,205474.00,188174.00,Indus,06/08/2025 6:00
Tarbela Dam,204000.00,251300.00,Indus,06/08/2025 6:00
Sulemanki,29531.00,21023.00,Sutlej,06/08/2025 6:00
Sukkur,271730.00,210340.00,Indus,06/08/2025 6:00
Sidhnai,26384.00,11834.00,Ravi,06/08/2025 6:00
Shahdara,14129.00,14129.00,Ravi,06/08/2025 6:00
Rasul,4485.00,0.00,Jehlum,06/08/2025 6:00
Q.Abad,47782.00,32782.00,Chenab,06/08/2025 6:00
Panjnad,45510.00,31170.00,Chenab,06/08/2025 6:00
Marala,73730.00,43630.00,Chenab,06/08/2025 6:00
Mangla Dam,28000.00,8000.00,Jehlum,06/08/2025 6:00
Kotri,209593.00,167128.00,Indus,06/08/2025 6:00
Khanki,58297.00,51600.00,Chenab,06/08/2025 6:00
Kalabagh,213504.00,205504.00,Indus,06/08/2025 6:00
KABUL,29000.00,29000.00,Kabul,06/08/2025 6:00
Jassar,6353.00,6353.00,Ravi,06/08/2025 6:00
Islam,17181.00,15301.00,Sutlej,06/08/2025 6:00
Harike,41233.00,18187.00,Sutlej,06/08/2025 6:00
Guddu,288059.00,253200.00,Indus,06/08/2025 6:00
Ganda Singh Wala,19659.00,19659.00,Sutlej,06/08/2025 6:00
Chashma,212940.00,189447.00,Indus,06/08/2025 6:00
Balloki,39880.00,15180.00,Ravi,06/08/2025 6:00
Trimmu,59156.00,48106.00,Chenab,06/08/2025 15:38
Taunsa,195477.00,178177.00,Indus,06/08/2025 15:38
Tarbela Dam,230000.00,251400.00,Indus,06/08/2025 15:38
Sulemanki,29625.00,21023.00,Sutlej,06/08/2025 15:38
Sukkur,271370.00,210340.00,Indus,06/08/2025 15:38
Skardu,,135400.00,Indus,06/08/2025 15:38
Sidhnai,27012.00,12462.00,Ravi,06/08/2025 15:38
Shahdara,,13721.00,Ravi,06/08/2025 15:38
Rasul,4485.00,0.00,Jehlum,06/08/2025 15:38
Q.Abad,47782.00,32782.00,Chenab,06/08/2025 15:38
Partab Bridge (Bunji),,199400.00,Indus,06/08/2025 15:38
Panjnad,45510.00,31170.00,Chenab,06/08/2025 15:38
Muzaffarabad,,7360.00,Jehlum,06/08/2025 15:38
Marala,84436.00,54336.00,Chenab,06/08/2025 15:38
Mangla Dam,25000.00,8000.00,Jehlum,06/08/2025 15:38
Kotri,209593.00,167128.00,Indus,06/08/2025 15:38
Kotli,,5170.00,Jehlum,06/08/2025 15:38
Khanki,59641.00,52944.00,Chenab,06/08/2025 15:38
Kalabagh,203588.00,195588.00,Indus,06/08/2025 15:38
KABUL,,29100.00,Kabul,06/08/2025 15:38
Jassar,,8347.00,Ravi,06/08/2025 15:38
Islam,17181.00,15301.00,Sutlej,06/08/2025 15:38
Guddu,258458.00,223423.00,Indus,06/08/2025 15:38
Ganda Singh Wala,17230.00,17230.00,Sutlej,06/08/2025 15:38
Domel,,10610.00,Jehlum,06/08/2025 15:38
Chattar Klass,,20340.00,Jehlum,06/08/2025 15:38
Chashma,220166.00,195011.00,Indus,06/08/2025 15:38
Besham,,209700.00,Indus,06/08/2025 15:38
Balloki,37800.00,13100.00,Ravi,06/08/2025 15:38
Azad Pattan,,28270.00,Jehlum,06/08/2025 15:38
Trimmu,59256.00,48106.00,Chenab,06/08/2025 18:00
Taunsa,195677.00,178177.00,Indus,06/08/2025 18:00
Tarbela Dam,229000.00,142500.00,Indus,06/08/2025 18:00
Sulemanki,31672.00,23070.00,Sutlej,06/08/2025 18:00
Sukkur,271370.00,210340.00,Indus,06/08/2025 18:00
Sidhnai,27640.00,13090.00,Ravi,06/08/2025 18:00
Shahdara,13721.00,13721.00,Ravi,06/08/2025 18:00
Rasul,4485.00,0.00,Jehlum,06/08/2025 18:00
Q.Abad,51237.00,36237.00,Chenab,06/08/2025 18:00
Panjnad,45510.00,31170.00,Chenab,06/08/2025 18:00
Marala,84436.00,54336.00,Chenab,06/08/2025 18:00
Mangla Dam,27000.00,8000.00,Jehlum,06/08/2025 18:00
Kotri,214311.00,171846.00,Indus,06/08/2025 18:00
Khanki,53884.00,47187.00,Chenab,06/08/2025 18:00
Kalabagh,225852.00,217852.00,Indus,06/08/2025 18:00
KABUL,31000.00,31000.00,Kabul,06/08/2025 18:00
Jassar,8846.00,8846.00,Ravi,06/08/2025 18:00
Islam,17731.00,15851.00,Sutlej,06/08/2025 18:00
Guddu,247708.00,212444.00,Indus,06/08/2025 18:00
Ganda Singh Wala,17230.00,17230.00,Sutlej,06/08/2025 18:00
Chashma,218543.00,195050.00,Indus,06/08/2025 18:00
Balloki,36420.00,11720.00,Ravi,06/08/2025 18:00
Trimmu,47278.00,36128.00,Chenab,07/08/2025 0:00
Thein Dam,23039.00,10067.00,Ravi,07/08/2025 0:00
Taunsa,195677.00,178177.00,Indus,07/08/2025 0:00
Tarbela Dam,228000.00,184300.00,Indus,07/08/2025 0:00
Sulemanki,32133.00,23070.00,Sutlej,07/08/2025 0:00
Sukkur,271370.00,210340.00,Indus,07/08/2025 0:00
Sidhnai,27640.00,13090.00,Ravi,07/08/2025 0:00
Shahdara,13721.00,13721.00,Ravi,07/08/2025 0:00
Rasul,4485.00,0.00,Jehlum,07/08/2025 0:00
Q.Abad,48268.00,33268.00,Chenab,07/08/2025 0:00
Panjnad,50342.00,36042.00,Chenab,07/08/2025 0:00
Marala,79083.00,48983.00,Chenab,07/08/2025 0:00
Mangla Dam,25000.00,8000.00,Jehlum,07/08/2025 0:00
Kotri,214311.00,171846.00,Indus,07/08/2025 0:00
Khanki,62233.00,55536.00,Chenab,07/08/2025 0:00
Kalabagh,248186.00,240186.00,Indus,07/08/2025 0:00
KABUL,32000.00,32000.00,Kabul,07/08/2025 0:00
Jassar,10709.00,10709.00,Ravi,07/08/2025 0:00
Islam,17731.00,15851.00,Sutlej,07/08/2025 0:00
Guddu,247708.00,212444.00,Indus,07/08/2025 0:00
Ganda Singh Wala,14194.00,14194.00,Sutlej,07/08/2025 0:00
Chashma,218373.00,194880.00,Indus,07/08/2025 0:00
Bhakra Dam,23039.00,18296.00,Sutlej,07/08/2025 0:00
Balloki,36420.00,11720.00,Ravi,07/08/2025 0:00
Harike,44237.00,21181.00,Sutlej,07/08/2025 6:00
Pong Dam,23039.00,20577.00,Byas,07/08/2025 6:00
Trimmu,47278.00,36128.00,Chenab,07/08/2025 8:37
Taunsa,190378.00,172878.00,Indus,07/08/2025 8:37
Tarbela Dam,225000.00,234200.00,Indus,07/08/2025 8:37
Sulemanki,32133.00,23070.00,Sutlej,07/08/2025 8:37
Sukkur,239470.00,178220.00,Indus,07/08/2025 8:37
Skardu,,129900.00,Indus,07/08/2025 8:37
Sidhnai,27640.00,13090.00,Ravi,07/08/2025 8:37
Shahdara,,14945.00,Ravi,07/08/2025 8:37
Rasul,4485.00,0.00,Jehlum,07/08/2025 8:37
Q.Abad,55272.00,40272.00,Chenab,07/08/2025 8:37
Partab Bridge (Bunji),,203900.00,Indus,07/08/2025 8:37
Panjnad,52020.00,37720.00,Chenab,07/08/2025 8:37
Muzaffarabad,,7820.00,Jehlum,07/08/2025 8:37
Marala,73730.00,43630.00,Chenab,07/08/2025 8:37
Mangla Dam,47000.00,8000.00,Jehlum,07/08/2025 8:37
Kotri,214311.00,171846.00,Indus,07/08/2025 8:37
Kotli,,4450.00,Jehlum,07/08/2025 8:37
Khanki,62233.00,55536.00,Chenab,07/08/2025 8:37
Kalabagh,255165.00,247165.00,Indus,07/08/2025 8:37
KABUL,,30800.00,Kabul,07/08/2025 8:37
Jassar,,10709.00,Ravi,07/08/2025 8:37
Islam,17731.00,15851.00,Sutlej,07/08/2025 8:37
Guddu,231382.00,197253.00,Indus,07/08/2025 8:37
Ganda Singh Wala,8854.00,8854.00,Sutlej,07/08/2025 8:37
Domel,,11070.00,Jehlum,07/08/2025 8:37
Chattar Klass,,20340.00,Jehlum,07/08/2025 8:37
Chashma,220026.00,194871.00,Indus,07/08/2025 8:37
Besham,,207600.00,Indus,07/08/2025 8:37
Balloki,36420.00,11720.00,Ravi,07/08/2025 8:37
Azad Pattan,,22810.00,Jehlum,07/08/2025 8:37
Trimmu,47248.00,36128.00,Chenab,07/08/2025 13:56
Taunsa,190378.00,172878.00,Indus,07/08/2025 13:56
Tarbela Dam,233000.00,234300.00,Indus,07/08/2025 13:56
Sulemanki,29668.00,20605.00,Sutlej,07/08/2025 13:56
Sukkur,222940.00,161690.00,Indus,07/08/2025 13:56
Skardu,,135400.00,Indus,07/08/2025 13:56
Sidhnai,25763.00,11213.00,Ravi,07/08/2025 13:56
Shahdara,,14945.00,Ravi,07/08/2025 13:56
Rasul,4485.00,0.00,Jehlum,07/08/2025 13:56
Q.Abad,55272.00,40272.00,Chenab,07/08/2025 13:56
Partab Bridge (Bunji),,197900.00,Indus,07/08/2025 13:56
Panjnad,52020.00,37720.00,Chenab,07/08/2025 13:56
Muzaffarabad,,7130.00,Jehlum,07/08/2025 13:56
Marala,68377.00,38277.00,Chenab,07/08/2025 13:56
Mangla Dam,30000.00,8000.00,Jehlum,07/08/2025 13:56
Kotri,214311.00,171846.00,Indus,07/08/2025 13:56
Kotli,,4690.00,Jehlum,07/08/2025 13:56
Khanki,62210.00,55536.00,Chenab,07/08/2025 13:56
Kalabagh,227621.00,219621.00,Indus,07/08/2025 13:56
KABUL,,30200.00,Kabul,07/08/2025 13:56
Jassar,,9219.00,Ravi,07/08/2025 13:56
Islam,17731.00,15851.00,Sutlej,07/08/2025 13:56
Guddu,231382.00,197253.00,Indus,07/08/2025 13:56
Ganda Singh Wala,8854.00,8854.00,Sutlej,07/08/2025 13:56
Domel,,10390.00,Jehlum,07/08/2025 13:56
Chattar Klass,,20590.00,Jehlum,07/08/2025 13:56
Chashma,222322.00,194989.00,Indus,07/08/2025 13:56
Besham,,208500.00,Indus,07/08/2025 13:56
Balloki,36420.00,11720.00,Ravi,07/08/2025 13:56
Azad Pattan,,25120.00,Jehlum,07/08/2025 13:56
Trimmu,47178.00,36128.00,Chenab,07/08/2025 23:05
Taunsa,184828.00,167328.00,Indus,07/08/2025 23:05
Tarbela Dam,234000.00,234400.00,Indus,07/08/2025 23:05
Sulemanki,29163.00,20605.00,Sutlej,07/08/2025 23:05
Sukkur,222940.00,161690.00,Indus,07/08/2025 23:05
Skardu,,130300.00,Indus,07/08/2025 23:05
Sidhnai,26334.00,11834.00,Ravi,07/08/2025 23:05
Shahdara,,14537.00,Ravi,07/08/2025 23:05
Rasul,4585.00,0.00,Jehlum,07/08/2025 23:05
Q.Abad,55272.00,40272.00,Chenab,07/08/2025 23:05
Partab Bridge (Bunji),,192400.00,Indus,07/08/2025 23:05
Panjnad,52170.00,37720.00,Chenab,07/08/2025 23:05
Muzaffarabad,,6900.00,Jehlum,07/08/2025 23:05
Marala,73730.00,43630.00,Chenab,07/08/2025 23:05
Mangla Dam,25000.00,8000.00,Jehlum,07/08/2025 23:05
Kotri,214311.00,171846.00,Indus,07/08/2025 23:05
Kotli,,4230.00,Jehlum,07/08/2025 23:05
Khanki,55809.00,48828.00,Chenab,07/08/2025 23:05
Kalabagh,216351.00,208351.00,Indus,07/08/2025 23:05
KABUL,,31400.00,Kabul,07/08/2025 23:05
Jassar,,7350.00,Ravi,07/08/2025 23:05
Islam,18242.00,16407.00,Sutlej,07/08/2025 23:05
Guddu,228262.00,193135.00,Indus,07/08/2025 23:05
Ganda Singh Wala,12074.00,12074.00,Sutlej,07/08/2025 23:05
Domel,,9720.00,Jehlum,07/08/2025 23:05
Chattar Klass,,19580.00,Jehlum,07/08/2025 23:05
Chashma,218620.00,195027.00,Indus,07/08/2025 23:05
Besham,,209300.00,Indus,07/08/2025 23:05
Balloki,36420.00,11720.00,Ravi,07/08/2025 23:05
Azad Pattan,,25120.00,Jehlum,07/08/2025 23:05
Trimmu,50775.00,39725.00,Chenab,08/08/2025 0:00
Thein Dam,17663.00,10257.00,Ravi,08/08/2025 0:00
Taunsa,184828.00,167328.00,Indus,08/08/2025 0:00
Tarbela Dam,236000.00,254000.00,Indus,08/08/2025 0:00
Sulemanki,29713.00,20605.00,Sutlej,08/08/2025 0:00
Sukkur,222940.00,161690.00,Indus,08/08/2025 0:00
Sidhnai,24478.00,9978.00,Ravi,08/08/2025 0:00
Shahdara,14537.00,14537.00,Ravi,08/08/2025 0:00
Rasul,4585.00,0.00,Jehlum,08/08/2025 0:00
Q.Abad,55272.00,40272.00,Chenab,08/08/2025 0:00
Panjnad,54647.00,40197.00,Chenab,08/08/2025 0:00
Marala,79106.00,48983.00,Chenab,08/08/2025 0:00
Mangla Dam,20000.00,8000.00,Jehlum,08/08/2025 0:00
Kotri,214311.00,171846.00,Indus,08/08/2025 0:00
Khanki,50482.00,43453.00,Chenab,08/08/2025 0:00
Kalabagh,237441.00,229441.00,Indus,08/08/2025 0:00
KABUL,31400.00,31400.00,Kabul,08/08/2025 0:00
Jassar,6353.00,6353.00,Ravi,08/08/2025 0:00
Islam,18242.00,16407.00,Sutlej,08/08/2025 0:00
Guddu,228262.00,193135.00,Indus,08/08/2025 0:00
Ganda Singh Wala,22216.00,22216.00,Sutlej,08/08/2025 0:00
Chashma,221003.00,195094.00,Indus,08/08/2025 0:00
Bhakra Dam,71886.00,17980.00,Sutlej,08/08/2025 0:00
Balloki,36420.00,11720.00,Ravi,08/08/2025 0:00
Harike,50541.00,27633.00,Sutlej,08/08/2025 6:00
Pong Dam,72657.00,38433.00,Byas,08/08/2025 6:00
Trimmu,45235.00,34185.00,Chenab,08/08/2025 10:20
Taunsa,190383.00,172883.00,Indus,08/08/2025 10:20
Tarbela Dam,230000.00,173200.00,Indus,08/08/2025 10:20
Sulemanki,27567.00,18459.00,Sutlej,08/08/2025 10:20
Sukkur,188355.00,126385.00,Indus,08/08/2025 10:20
Skardu,,125900.00,Indus,08/08/2025 10:20
Sidhnai,24478.00,9978.00,Ravi,08/08/2025 10:20
Shahdara,,16168.00,Ravi,08/08/2025 10:20
Rasul,12575.00,7990.00,Jehlum,08/08/2025 10:20
Q.Abad,46788.00,31788.00,Chenab,08/08/2025 10:20
Partab Bridge (Bunji),,191400.00,Indus,08/08/2025 10:20
Panjnad,56609.00,42159.00,Chenab,08/08/2025 10:20
Muzaffarabad,,7360.00,Jehlum,08/08/2025 10:20
Marala,63047.00,32924.00,Chenab,08/08/2025 10:20
Mangla Dam,25000.00,8000.00,Jehlum,08/08/2025 10:20
Kotri,214311.00,171846.00,Indus,08/08/2025 10:20
Kotli,,4450.00,Jehlum,08/08/2025 10:20
Khanki,54498.00,47469.00,Chenab,08/08/2025 10:20
Kalabagh,279935.00,271936.00,Indus,08/08/2025 10:20
KABUL,,30400.00,Kabul,08/08/2025 10:20
Jassar,,6014.00,Ravi,08/08/2025 10:20
Islam,19993.00,18113.00,Sutlej,08/08/2025 10:20
Guddu,211552.00,174887.00,Indus,08/08/2025 10:20
Ganda Singh Wala,23989.00,23989.00,Sutlej,08/08/2025 10:20
Domel,,9720.00,Jehlum,08/08/2025 10:20
Chattar Klass,,20080.00,Jehlum,08/08/2025 10:20
Chashma,218438.00,194845.00,Indus,08/08/2025 10:20
Besham,,211000.00,Indus,08/08/2025 10:20
Balloki,37795.00,13095.00,Ravi,08/08/2025 10:20
Azad Pattan,,22560.00,Jehlum,08/08/2025 10:20
Trimmu,47865.00,36715.00,Chenab,08/08/2025 13:36
Taunsa,190383.00,172883.00,Indus,08/08/2025 13:36
Tarbela Dam,220000.00,156500.00,Indus,08/08/2025 13:36
Sulemanki,24920.00,15812.00,Sutlej,08/08/2025 13:36
Sukkur,188355.00,126385.00,Indus,08/08/2025 13:36
Skardu,,130300.00,Indus,08/08/2025 13:36
Sidhnai,24528.00,9978.00,Ravi,08/08/2025 13:36
Shahdara,,16168.00,Ravi,08/08/2025 13:36
Rasul,4585.00,0.00,Jehlum,08/08/2025 13:36
Q.Abad,47782.00,32782.00,Chenab,08/08/2025 13:36
Partab Bridge (Bunji),,187000.00,Indus,08/08/2025 13:36
Panjnad,56609.00,42159.00,Chenab,08/08/2025 13:36
Muzaffarabad,,7360.00,Jehlum,08/08/2025 13:36
Marala,57694.00,27571.00,Chenab,08/08/2025 13:36
Mangla Dam,25000.00,8000.00,Jehlum,08/08/2025 13:36
Kotri,214311.00,171846.00,Indus,08/08/2025 13:36
Kotli,,4230.00,Jehlum,08/08/2025 13:36
Khanki,54498.00,47469.00,Chenab,08/08/2025 13:36
Kalabagh,288395.00,280395.00,Indus,08/08/2025 13:36
KABUL,,29600.00,Kabul,08/08/2025 13:36
Jassar,,4660.00,Ravi,08/08/2025 13:36
Islam,20575.00,18695.00,Sutlej,08/08/2025 13:36
Guddu,197232.00,163040.00,Indus,08/08/2025 13:36
Ganda Singh Wala,26750.00,26750.00,Sutlej,08/08/2025 13:36
Domel,,9080.00,Jehlum,08/08/2025 13:36
Chattar Klass,,19340.00,Jehlum,08/08/2025 13:36
Chashma,220900.00,194991.00,Indus,08/08/2025 13:36
Besham,,211800.00,Indus,08/08/2025 13:36
Balloki,37795.00,13095.00,Ravi,08/08/2025 13:36
Azad Pattan,,23830.00,Jehlum,08/08/2025 13:36
Trimmu,46269.00,35119.00,Chenab,08/08/2025 20:22
Taunsa,190683.00,172883.00,Indus,08/08/2025 20:22
Tarbela Dam,219000.00,156500.00,Indus,08/08/2025 20:22
Sulemanki,25322.00,15812.00,Sutlej,08/08/2025 20:22
Sukkur,188355.00,126385.00,Indus,08/08/2025 20:22
Skardu,,125600.00,Indus,08/08/2025 20:22
Sidhnai,24528.00,9978.00,Ravi,08/08/2025 20:22
Shahdara,,16168.00,Ravi,08/08/2025 20:22
Rasul,4585.00,0.00,Jehlum,08/08/2025 20:22
Q.Abad,47782.00,32778.00,Chenab,08/08/2025 20:22
Partab Bridge (Bunji),,186500.00,Indus,08/08/2025 20:22
Panjnad,58200.00,43750.00,Chenab,08/08/2025 20:22
Muzaffarabad,,6680.00,Jehlum,08/08/2025 20:22
Marala,69200.00,38277.00,Chenab,08/08/2025 20:22
Mangla Dam,17000.00,7000.00,Jehlum,08/08/2025 20:22
Kotri,214311.00,171846.00,Indus,08/08/2025 20:22
Kotli,,4010.00,Jehlum,08/08/2025 20:22
Khanki,44565.00,37440.00,Chenab,08/08/2025 20:22
Kalabagh,298160.00,290160.00,Indus,08/08/2025 20:22
KABUL,,30900.00,Kabul,08/08/2025 20:22
Jassar,,10336.00,Ravi,08/08/2025 20:22
Islam,21162.00,19282.00,Sutlej,08/08/2025 20:22
Guddu,194195.00,159176.00,Indus,08/08/2025 20:22
Ganda Singh Wala,26750.00,26750.00,Sutlej,08/08/2025 20:22
Domel,,9500.00,Jehlum,08/08/2025 20:22
Chattar Klass,,18610.00,Jehlum,08/08/2025 20:22
Chashma,264194.00,240601.00,Indus,08/08/2025 20:22
Besham,,211400.00,Indus,08/08/2025 20:22
Balloki,37795.00,13095.00,Ravi,08/08/2025 20:22
Azad Pattan,,22050.00,Jehlum,08/08/2025 20:22
Trimmu,46269.00,35119.00,Chenab,09/08/2025 11:22
Taunsa,185129.00,167329.00,Indus,09/08/2025 11:22
Tarbela Dam,208000.00,247400.00,Indus,09/08/2025 11:22
Sulemanki,24903.00,15094.00,Sutlej,09/08/2025 11:22
Sukkur,164788.00,102828.00,Indus,09/08/2025 11:22
Skardu,,122300.00,Indus,09/08/2025 11:22
Sidhnai,21555.00,6805.00,Ravi,09/08/2025 11:22
Shahdara,,14945.00,Ravi,09/08/2025 11:22
Rasul,4585.00,0.00,Jehlum,09/08/2025 11:22
Q.Abad,36371.00,21371.00,Chenab,09/08/2025 11:22
Partab Bridge (Bunji),,187000.00,Indus,09/08/2025 11:22
Panjnad,61662.00,47212.00,Chenab,09/08/2025 11:22
Muzaffarabad,,7130.00,Jehlum,09/08/2025 11:22
Marala,63847.00,32924.00,Chenab,09/08/2025 11:22
Mangla Dam,18000.00,7000.00,Jehlum,09/08/2025 11:22
Kotri,214311.00,171846.00,Indus,09/08/2025 11:22
Kotli,,4450.00,Jehlum,09/08/2025 11:22
Khanki,36722.00,29597.00,Chenab,09/08/2025 11:22
Kalabagh,242696.00,234696.00,Indus,09/08/2025 11:22
KABUL,,30100.00,Kabul,09/08/2025 11:22
Jassar,,9219.00,Ravi,09/08/2025 11:22
Islam,21162.00,19282.00,Sutlej,09/08/2025 11:22
Guddu,193394.00,160519.00,Indus,09/08/2025 11:22
Ganda Singh Wala,26750.00,26750.00,Sutlej,09/08/2025 11:22
Domel,,10390.00,Jehlum,09/08/2025 11:22
Chattar Klass,,19580.00,Jehlum,09/08/2025 11:22
Chashma,278496.00,254903.00,Indus,09/08/2025 11:22
Besham,,205500.00,Indus,09/08/2025 11:22
Balloki,39175.00,14475.00,Ravi,09/08/2025 11:22
Azad Pattan,,22560.00,Jehlum,09/08/2025 11:22
Trimmu,46269.00,35119.00,Chenab,09/08/2025 21:33
Taunsa,185129.00,167329.00,Indus,09/08/2025 21:33
Tarbela Dam,213000.00,156300.00,Indus,09/08/2025 21:33
Sulemanki,27104.00,17174.00,Sutlej,09/08/2025 21:33
Sukkur,164788.00,102828.00,Indus,09/08/2025 21:33
Skardu,,131200.00,Indus,09/08/2025 21:33
Sidhnai,20566.00,5516.00,Ravi,09/08/2025 21:33
Shahdara,,14129.00,Ravi,09/08/2025 21:33
Rasul,4585.00,0.00,Jehlum,09/08/2025 21:33
Q.Abad,40363.00,25363.00,Chenab,09/08/2025 21:33
Partab Bridge (Bunji),,192400.00,Indus,09/08/2025 21:33
Panjnad,62862.00,48412.00,Chenab,09/08/2025 21:33
Muzaffarabad,,6680.00,Jehlum,09/08/2025 21:33
Marala,74553.00,43630.00,Chenab,09/08/2025 21:33
Mangla Dam,20000.00,7000.00,Jehlum,09/08/2025 21:33
Kotri,214311.00,171846.00,Indus,09/08/2025 21:33
Kotli,,4010.00,Jehlum,09/08/2025 21:33
Khanki,41600.00,34500.00,Chenab,09/08/2025 21:33
Kalabagh,287945.00,279945.00,Indus,09/08/2025 21:33
